,user_id,birth_year,num_contacts,attributes_notifications_missing,country_AT,country_AU,country_BE,country_BG,country_CH,country_CY,country_CZ,country_DE,country_DK,country_EE,country_ES,country_FI,country_FR,country_GB,country_GF,country_GG,country_GI,country_GP,country_GR,country_HR,country_HU,country_IE,country_IM,country_IS,country_IT,country_JE,country_LI,country_LT,country_LU,country_LV,country_MQ,country_MT,country_NL,country_NO,country_PL,country_PT,country_RE,country_RO,country_SE,country_SI,country_SK,plan_METAL_FREE,plan_PREMIUM_FREE,plan_PREMIUM_OFFER,plan_STANDARD,user_settings_crypto_unlocked_1,attributes_notifications_marketing_push_0.0,attributes_notifications_marketing_email_1.0,account_age,brand_Android,reason_BLACK_FRIDAY,reason_ENGAGEMENT_SPLIT_BILL_RESTAURANT,reason_FIFTH_PAYMENT_PROMO,reason_JOINING_ANNIVERSARY,reason_LOST_CARD_ORDER,reason_METAL_GAME_START,reason_METAL_RESERVE_PLAN,reason_NO_INITIAL_CARD_ORDER,reason_NO_INITIAL_CARD_USE,reason_NO_INITIAL_FREE_PROMOPAGE_CARD_ORDER,reason_ONBOARDING_TIPS_ACTIVATED_USERS,reason_PREMIUM_ENGAGEMENT_FEES_SAVED,reason_PREMIUM_ENGAGEMENT_INACTIVE_CARD,reason_PUMPKIN_PAYMENT_NOTIFICATION,reason_REENGAGEMENT_ACTIVE_FUNDS,reason_WELCOME_HOME,status_FAILED,status_SENT,notifications_frequency,average_transaction_amount,engaged
382,user_406,1994,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.957962962962963,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,6,0.012489694315695335,10.63103321033208,1
383,user_407,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.32832175925926,1,0,0,2,1,0,1,0,0,6,0,0,0,0,0,1,0,4,7,0.0231566415472496,5.416666666666667,0
384,user_408,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,23.01480324074074,1,0,0,2,1,0,1,0,0,5,0,0,0,0,0,1,0,4,7,0.023239147380525807,26.95482517482518,1
385,user_409,1995,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,13.602002314814815,1,0,0,2,1,0,1,0,2,0,0,0,0,0,0,5,0,0,12,0.024857482448658617,35.262948717948724,1
386,user_410,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.302592592592593,1,0,0,2,1,0,1,0,3,1,0,0,0,0,0,0,0,1,7,0.016875805885652156,94.63888888888889,0
387,user_411,1974,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.206226851851852,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,8,0.016354974886642656,10.112812500000002,1
388,user_412,1987,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.037210648148148,1,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,7,0.014334955480814269,119.8014387211367,1
389,user_413,1989,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13.742534722222222,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,4,0.010360300307693724,58.93531914893617,1
390,user_414,1995,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.81300925925926,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,7,0.014689186718410428,36.24736842105264,1
391,user_415,1994,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.89587962962963,1,0,0,2,1,0,1,7,2,0,0,0,0,0,0,2,0,4,11,0.03128531668079012,84.0572127139364,1
392,user_416,1982,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.020289351851853,0,0,0,2,1,0,1,0,2,2,0,0,0,0,0,3,0,5,6,0.02266481624722011,20.49,0
393,user_417,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.05982638888889,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0.010722843777598292,18.358571428571427,1
394,user_418,1990,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.332337962962963,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.012447572345211232,46.30418502202645,1
395,user_419,1987,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.089641203703703,0,1,1,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,9,0.01897675649941708,35.88673860911269,1
396,user_420,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.74826388888889,1,0,0,2,1,0,1,0,0,6,0,0,0,0,0,7,0,5,12,0.035225439213597824,122.0557142857143,1
397,user_421,1987,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,12.245925925925926,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0.012393926019928782,11.499979079497894,1
398,user_422,1967,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21.35990740740741,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1,5,2,0.014737024163529506,40.618620689655174,1
399,user_423,1992,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,17.103784722222223,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,6,1,0,11,0.022952517799914227,133.57520161290321,1
400,user_424,1972,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.345972222222223,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0.00823031605961616,32.541029411764704,1
401,user_425,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.460543981481481,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,2,0,4,6,0.020412600556569398,77.36037037037035,1
402,user_427,1978,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16.43409722222222,1,0,0,2,1,0,1,0,1,7,0,0,0,0,0,6,0,5,13,0.03750625556447095,23.785925925925927,1
403,user_428,1989,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,22.34886574074074,1,0,1,2,1,0,1,0,0,5,0,0,0,0,2,0,0,4,9,0.027425860990001796,15.720484988452698,1
404,user_429,1985,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.091724537037038,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,4,0,1,8,0.019016938256799735,59.082959641255584,1
405,user_431,1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.42230324074074,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,8,0.016634377795935795,23.338605504587147,1
406,user_432,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.3450347222222225,1,0,0,0,1,0,1,0,7,0,0,0,0,0,0,2,0,5,6,0.02249447330388381,25.973636363636373,1
407,user_433,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.464513888888889,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,7,0.014259827592365569,9.559724137931036,1
408,user_434,1991,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.515914351851852,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0.008132757284989111,14.185,0
409,user_436,1984,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.695613425925925,0,1,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,4,7,0.02260312300291812,40.094406294706715,1
410,user_437,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,29.080185185185186,1,0,0,2,0,0,0,0,8,0,0,0,0,0,0,2,0,5,7,0.025680872555202235,28.668000000000006,1
411,user_438,1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.462534722222222,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0.012197811801034677,20.59935632183908,1
412,user_439,1987,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2.3611689814814816,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0.006072962283928653,103.94277777777779,1
413,user_440,1986,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.735,0,0,0,2,1,0,1,0,2,1,0,0,0,1,0,1,0,1,8,0.018571288959225416,25.128970976253264,1
414,user_441,1992,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,26.531099537037036,0,1,1,2,1,0,1,0,2,0,0,0,0,0,0,1,0,4,5,0.019156152748836478,21.178794326241153,1
415,user_442,1988,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,16.746678240740742,1,1,0,2,1,0,1,0,4,0,0,0,0,0,0,1,0,2,8,0.020850388903191356,27.31476363636363,1
416,user_443,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10.146643518518518,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,4,0.010283677627845038,138.15637681159416,1
417,user_444,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.218275462962963,1,0,0,3,0,0,0,0,1,5,0,0,0,3,0,1,0,4,9,0.026415475065809386,11.322500000000002,1
418,user_445,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,11.576122685185185,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,3,2,0.010314001416885944,5.98625,0
419,user_446,1983,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.269444444444446,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0.010750732617633173,239.90300699300698,1
420,user_448,1988,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.45582175925926,0,0,0,2,1,0,1,0,1,6,0,0,0,1,0,4,0,6,10,0.0340499278249414,1279.568,1
421,user_449,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.988449074074076,1,0,0,2,1,0,1,0,1,6,0,0,0,0,0,0,0,4,7,0.02333645157173113,39.246249999999996,1
422,user_450,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.179837962962964,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0.006183346087677414,67.23,0
423,user_451,1980,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.571458333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0.00620113273546152,193.5206027397261,1
424,user_452,1987,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.734004629629629,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0.008203108588887304,10.0,0
425,user_453,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,24.124386574074073,1,1,0,2,1,0,1,0,2,2,0,0,0,0,0,3,0,2,10,0.025411365473400283,115.08083989501297,1
426,user_454,1991,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.114305555555555,1,0,0,2,1,0,1,0,3,1,0,0,0,0,1,5,0,2,12,0.028971128316231363,37.528607594936716,1
427,user_455,1986,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,29.71759259259259,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,5,0.012857975819266863,29.405645161290316,1
428,user_456,1985,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.589629629629629,0,1,0,2,1,0,1,0,4,1,0,0,0,0,0,0,0,3,8,0.022880229988682183,22.023588621444166,1
429,user_457,1995,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.888576388888889,1,0,0,2,1,0,2,0,0,6,0,0,0,0,0,4,0,7,9,0.03255569634606818,29.079259259259263,1
430,user_458,1984,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3.7035069444444444,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,3,0,0,10,0.020298364818704943,26.352561983471087,1
431,user_459,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.974386574074074,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0.006155365851127395,3.6714285714285713,0
432,user_460,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15.151215277777778,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0.004156251684418407,131.5442857142857,0
433,user_461,1986,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.782997685185187,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,5,0,5,5,0.020851967969639534,63.66422222222223,1
434,user_462,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.582638888888887,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0.008425107522509372,140.14333333333335,0
435,user_463,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6554166666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0.006126216944515738,14.016433121019096,1
436,user_464,1974,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,27.573483796296298,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0.01066597166668572,4.507499999999999,0
437,user_465,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18.54138888888889,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,7,0.020928705492709688,30.67160092807423,1
438,user_466,1985,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16.3675,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,5,0.012500350848967693,38.561585365853674,1
439,user_467,1968,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4.747280092592592,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0.012204876940749655,30.564960629921256,1
440,user_468,1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.426053240740741,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,4,6,0.02036958634038173,27.570344827586204,1
441,user_469,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.555462962962963,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.010125586334733696,80.79555555555554,0
442,user_470,1962,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.158958333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,2,4,0.012290168896176167,184.71840707964594,1
443,user_471,1989,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.405196759259259,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.00818081514106024,56.357115384615284,1
444,user_472,1980,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.4839583333333333,0,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0.022228056255412153,38.86268749999999,1
445,user_473,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.949282407407408,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.002060136382459169,47.013888888888886,1
446,user_474,1983,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.060092592592593,0,0,0,2,1,0,1,0,2,6,0,0,0,0,0,8,0,6,14,0.042167943792473586,73.981,0
447,user_475,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8100462962962962,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0.012132388795036841,24.199714285714286,1
448,user_476,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,15.416782407407407,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,4,0,4,6,0.020792733555703276,63.14230769230768,1
449,user_478,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,28.084340277777777,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.004271042956558302,600.0,0
450,user_479,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.487604166666667,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0.016499389150219396,56.431317829457335,1
451,user_480,1996,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7290624999999995,1,0,0,3,1,0,2,0,3,0,0,0,0,0,0,6,0,5,10,0.030511061695956423,19.22162162162162,1
452,user_482,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.22974537037037,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,0.010413970263968593,193.195,0
453,user_483,1987,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5377662037037036,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0.01623323056436428,74.79698717948723,1
454,user_484,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.225,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,3,3,0.01236784372084288,335.7465445026176,1
455,user_485,1992,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.813819444444444,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.008323965259584157,17.436043956043953,1
456,user_486,1986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.6746875,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.006456064946220008,28.816666666666666,0
457,user_487,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.038622685185185,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,1,0,1,6,0.014727063177420861,54.073,0
